time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.024945284505,0.164570743798,12.1411439051,0.0538452460855,6.27841092748,0.0,0.0679317733082,0.386279413579,2.90104535029,0.0688673766428,0.0316579394378,0.0,462.53688415790305,461.9329023447453,462.65217929758495,462.780258944842
1.3800000000000008,0.0291131847346,0.188881302905,12.3183270983,0.0581470603279,6.28016552577,0.0,0.0708087143937,0.424488588637,3.00476272732,0.0768253271414,0.023915324362,0.0,447.68569579871996,447.05550283308907,445.32203143888063,445.9764316592302
1.4400000000000008,0.0334115575388,0.215425030613,12.499177135,0.0633223905988,6.28188194753,0.0,0.0723268297536,0.460741247037,3.02348739846,0.100453099051,0.0366397997878,0.0,420.0253468958073,421.1277311000694,417.904656206988,419.96556936690314
1.5000000000000009,0.0377715626017,0.24455276749,12.6859623097,0.0693088070916,0.00100161965229,0.0,0.0727494447015,0.510831530907,3.20214341199,0.0983799054505,0.0417508416348,0.0,470.6675261522177,471.06355132494525,469.58057199675034,469.4277158091168
1.560000000000001,0.0421045205536,0.27672851546,12.8821189681,0.0752940807607,0.00322362460985,0.0,0.0714269812222,0.562298773164,3.33596914652,0.102369143518,0.0253630692558,0.0,458.4890634502445,457.18575533753574,457.5906860551509,457.91639591260343
1.620000000000001,0.0463332947489,0.311693561063,13.0806961012,0.0812938193953,0.00481054594272,0.0,0.0694076705134,0.603692825003,3.28336994448,0.0947717098562,0.028535731225,0.0,398.48227983709927,398.77245181064524,397.2947005391722,396.60737345585017
1.680000000000001,0.0503908619251,0.349620902638,13.280764103,0.0865382817925,0.00648906521664,0.0,0.0656721504951,0.661087661568,3.38519923983,0.0656020584218,0.0268304448225,0.0,449.5305588121691,449.39254310979464,449.0482392510227,446.68162146770663
1.740000000000001,0.0541848812276,0.391157049694,13.4876609359,0.090910590168,0.00792586690986,0.0,0.0606353204272,0.723852408024,3.51092156762,0.084445484764,0.0174460294053,0.0,457.27845790068307,456.5303104733976,455.9660720248868,457.47288475645325
1.8000000000000012,0.0576454637433,0.436582640676,13.7023866505,0.0957169938446,0.00902790970478,0.0,0.0546054369811,0.790817553133,3.646103213,0.0695982949603,0.0201490717454,0.0,461.1636565228476,461.37705274310207,460.58010698352876,459.4091676041079
1.8600000000000012,0.0607216514673,0.486105484505,13.9250022536,0.100087624246,0.010103924445,0.0,0.0478161183219,0.860347547745,3.77392827454,0.0786489763699,0.0130873229495,0.0,458.8361533437387,458.27507752463066,459.91953446430847,460.6397346968735
1.9200000000000013,0.0633906636533,0.539679190104,14.1531515205,0.104386218772,0.0110037767705,0.0,0.0410721251684,0.925849020963,3.83078273446,0.0514983736457,0.0185675480206,0.0,437.82886951623465,438.2845120541176,439.58821414812905,437.3362428272534
1.9800000000000013,0.0656329886385,0.597291556856,14.3850174209,0.107527544583,0.0119797528225,0.0,0.0335725748268,0.9948278868,3.89779006163,0.0540160918358,0.0112132397005,0.0,442.4868176347143,441.8808456582511,441.81745312267856,442.02679427886784
2.0400000000000014,0.067381328635,0.659332862467,14.6230179723,0.110633797945,0.0130224833585,0.0,0.0246167334466,1.0734893248,4.03500948352,0.0468548615098,0.0274992074515,0.0,462.8862688599263,464.1661276097411,465.63192822061046,465.0729132980056
2.1000000000000014,0.0686087348756,0.725800269746,14.8660372695,0.114149963871,0.0149207602569,0.0,0.0161340937817,1.1423578236,4.06545597976,0.0753325948835,0.0388418788334,0.0,431.59576727872076,432.5525005880762,430.9450521799554,433.3480635049985
2.1600000000000015,0.0692467369691,0.796780573685,15.1135873272,0.118375805671,0.0179253042078,0.0,0.004851652699,1.22404426064,4.18567338342,0.058181594517,0.0662687546732,0.0,459.3690141135439,461.5403095651438,461.84226918634977,460.49094837840147
2.2200000000000015,0.0691784979759,0.872484485392,15.3661612953,0.121836935131,0.0221644709221,0.0,-0.00751320795487,1.29970381585,4.23319407577,0.0566747871195,0.0782252559587,0.0,438.99266146152894,439.987602929734,438.9484708001521,438.8257397789876
2.2800000000000016,0.0682556955727,0.952935049679,15.6227534983,0.125354498408,0.027883554569,0.0,-0.0237752204729,1.38226217675,4.31945108648,0.0622664420059,0.116973331912,0.0,450.01010118892964,453.1429934882638,452.213065920293,452.66562631513676
2.3400000000000016,0.066227882399,1.03842768608,15.8846696962,0.128962807337,0.0353449520086,0.0,-0.0445447524759,1.46778896553,4.41061608454,0.0555033897387,0.136071052231,0.0,453.95317911892965,455.496641048384,454.4467020962531,453.9066864632176
2.4000000000000017,0.0627668208773,1.12922135064,16.1528235025,0.132427633812,0.0439893970913,0.0,-0.0716938379639,1.55892787456,4.52724586248,0.0618925839918,0.156564279551,0.0,463.0187039442999,464.6464286989132,462.4607429373701,462.9659307229442
